sep=,
Time, TEMP, HUMIDITY, SOUND(defect)
2024-12-16 22:42:05,26.09, 100.75, 54
2024-12-16 22:42:10,26.09, 100.81, 53
2024-12-16 22:42:15,26.12, 100.81, 53
2024-12-16 22:42:20,26.09, 100.87, 53
2024-12-16 22:42:25,26.12, 101.00, 54
2024-12-16 22:42:30,26.12, 100.94, 54
2024-12-16 22:42:35,26.12, 100.94, 54
2024-12-16 22:42:40,26.12, 101.00, 53
2024-12-16 22:42:45,26.12, 101.06, 54
2024-12-16 22:42:50,26.16, 101.12, 54
2024-12-16 22:42:56,26.16, 101.00, 53
2024-12-16 22:43:01,26.12, 101.00, 55
2024-12-16 22:43:06,26.09, 100.94, 54
2024-12-16 22:43:11,26.12, 101.06, 53
2024-12-16 22:43:16,26.12, 101.00, 55
2024-12-16 22:43:21,26.12, 101.12, 54
2024-12-16 22:43:26,26.12, 101.12, 54
2024-12-16 22:43:31,26.12, 101.19, 54
2024-12-16 22:43:36,26.12, 101.19, 54
2024-12-16 22:43:41,26.12, 101.19, 54
2024-12-16 22:43:46,26.12, 101.06, 54
2024-12-16 22:43:51,26.12, 101.12, 54
2024-12-16 22:43:56,26.16, 101.00, 54
2024-12-16 22:44:01,26.12, 101.06, 54
2024-12-16 22:44:06,26.12, 101.12, 55
2024-12-16 22:44:11,26.12, 101.00, 54
2024-12-16 22:44:16,26.12, 101.06, 54
2024-12-16 22:44:21,26.12, 101.06, 54
2024-12-16 22:44:26,26.12, 100.94, 53
2024-12-16 22:44:31,26.12, 100.94, 54
2024-12-16 22:44:36,26.16, 100.94, 54
2024-12-16 22:44:41,26.12, 101.06, 54
2024-12-16 22:44:47,26.16, 101.19, 55
2024-12-16 22:44:52,26.16, 101.25, 53
2024-12-16 22:44:57,26.19, 101.31, 55
2024-12-16 22:45:02,26.16, 101.31, 54
2024-12-16 22:45:07,26.12, 101.19, 54
2024-12-16 22:45:12,26.12, 101.12, 54
2024-12-16 22:45:17,26.16, 101.19, 54
2024-12-16 22:45:22,26.16, 101.19, 54
2024-12-16 22:45:27,26.16, 101.06, 54
2024-12-16 22:45:32,26.16, 101.12, 54
2024-12-16 22:45:37,26.19, 101.25, 54
2024-12-16 22:45:42,26.19, 101.37, 55
2024-12-16 22:45:47,26.19, 101.25, 54
2024-12-16 22:45:52,26.16, 101.31, 54
2024-12-16 22:45:57,26.16, 101.31, 55
2024-12-16 22:46:02,26.16, 101.37, 54
2024-12-16 22:46:07,26.19, 101.44, 55
2024-12-16 22:46:12,26.16, 101.50, 54
2024-12-16 22:46:17,26.12, 101.62, 55
2024-12-16 22:46:22,26.12, 101.75, 54
2024-12-16 22:46:27,26.16, 101.87, 54
2024-12-16 22:46:33,26.12, 101.87, 55
2024-12-16 22:46:38,26.09, 101.94, 55
2024-12-16 22:46:43,26.12, 101.87, 54
2024-12-16 22:46:48,26.16, 101.75, 54
2024-12-16 22:46:53,26.16, 101.62, 54
2024-12-16 22:46:58,26.12, 101.62, 56
2024-12-16 22:47:03,26.16, 101.56, 54
2024-12-16 22:47:08,26.12, 101.31, 53
2024-12-16 22:47:13,26.09, 101.12, 55
2024-12-16 22:47:18,26.16, 101.00, 54
2024-12-16 22:47:23,26.12, 100.94, 54
2024-12-16 22:47:28,26.12, 100.94, 54
2024-12-16 22:47:33,26.09, 101.00, 54
2024-12-16 22:47:38,26.16, 101.06, 55
2024-12-16 22:47:43,26.12, 101.12, 54
2024-12-16 22:47:48,26.12, 101.06, 54
2024-12-16 22:47:53,26.12, 101.12, 54
2024-12-16 22:47:58,26.16, 101.12, 55
2024-12-16 22:48:03,26.16, 101.12, 54
2024-12-16 22:48:08,26.16, 101.19, 55
2024-12-16 22:48:13,26.19, 101.25, 54
2024-12-16 22:48:19,26.12, 101.25, 55
2024-12-16 22:48:24,26.12, 101.31, 54
2024-12-16 22:48:29,26.16, 101.37, 54
2024-12-16 22:48:34,26.12, 101.31, 55
2024-12-16 22:48:39,26.16, 101.19, 54
2024-12-16 22:48:44,26.16, 101.06, 54
2024-12-16 22:48:49,26.16, 100.94, 55
2024-12-16 22:48:54,26.16, 101.00, 54
2024-12-16 22:48:59,26.16, 101.25, 55
2024-12-16 22:49:04,26.12, 101.12, 54
2024-12-16 22:49:09,26.12, 101.00, 55
2024-12-16 22:49:14,26.12, 101.06, 54
2024-12-16 22:49:19,26.16, 101.19, 55
2024-12-16 22:49:24,26.16, 101.12, 54
2024-12-16 22:49:29,26.12, 101.25, 55
2024-12-16 22:49:34,26.12, 101.25, 54
2024-12-16 22:49:39,26.09, 101.31, 54
2024-12-16 22:49:44,26.09, 101.06, 55
2024-12-16 22:49:49,26.09, 101.19, 54
2024-12-16 22:49:55,26.09, 101.19, 55
2024-12-16 22:50:00,26.09, 101.00, 54
2024-12-16 22:50:05,26.06, 101.06, 55
2024-12-16 22:50:10,26.09, 101.06, 54
2024-12-16 22:50:15,26.06, 101.00, 54
2024-12-16 22:50:20,26.06, 101.12, 55
2024-12-16 22:50:25,26.06, 101.19, 54
2024-12-16 22:50:30,26.06, 101.12, 55
2024-12-16 22:50:35,26.03, 101.31, 54
2024-12-16 22:50:40,26.06, 101.31, 54
2024-12-16 22:50:45,26.06, 101.31, 54
2024-12-16 22:50:50,26.06, 101.37, 54
2024-12-16 22:50:55,26.09, 101.37, 54
2024-12-16 22:51:00,26.09, 101.44, 54
2024-12-16 22:51:05,26.12, 101.50, 54
2024-12-16 22:51:10,26.06, 101.62, 54
2024-12-16 22:51:15,26.09, 101.87, 54
2024-12-16 22:51:20,26.09, 102.06, 54
2024-12-16 22:51:25,26.06, 102.25, 55
2024-12-16 22:51:30,26.09, 102.25, 55
2024-12-16 22:51:35,26.06, 102.31, 55
2024-12-16 22:51:41,26.09, 102.25, 54
2024-12-16 22:51:46,26.06, 102.12, 55
2024-12-16 22:51:51,26.09, 102.12, 55
2024-12-16 22:51:56,26.12, 102.12, 55
2024-12-16 22:52:01,26.09, 102.25, 54
2024-12-16 22:52:06,26.06, 101.87, 55
2024-12-16 22:52:11,26.06, 101.94, 54
2024-12-16 22:52:16,26.09, 101.87, 56
2024-12-16 22:52:21,26.09, 101.87, 54
2024-12-16 22:52:26,26.09, 101.94, 56
2024-12-16 22:52:31,26.09, 101.81, 54
2024-12-16 22:52:36,26.06, 101.62, 55
2024-12-16 22:52:41,26.09, 101.37, 54
2024-12-16 22:52:46,26.06, 101.31, 55
2024-12-16 22:52:51,26.09, 101.25, 55
2024-12-16 22:52:56,26.06, 101.31, 54
2024-12-16 22:53:01,26.06, 101.81, 55
2024-12-16 22:53:06,26.12, 102.00, 54
2024-12-16 22:53:11,26.09, 102.06, 55
2024-12-16 22:53:16,26.09, 102.19, 56
2024-12-16 22:53:21,26.06, 101.94, 54
2024-12-16 22:53:26,26.12, 101.75, 55
2024-12-16 22:53:32,26.06, 101.56, 54
2024-12-16 22:53:37,26.09, 101.25, 55
2024-12-16 22:53:42,26.06, 101.12, 54
2024-12-16 22:53:47,26.06, 101.12, 55
2024-12-16 22:53:52,26.06, 101.06, 54
2024-12-16 22:53:57,26.06, 101.12, 55
2024-12-16 22:54:02,26.09, 101.12, 55
2024-12-16 22:54:07,26.06, 101.12, 55
2024-12-16 22:54:12,26.06, 101.12, 55
2024-12-16 22:54:17,26.12, 101.00, 55
2024-12-16 22:54:22,26.03, 100.87, 55
2024-12-16 22:54:27,26.06, 100.81, 55
2024-12-16 22:54:32,26.06, 100.87, 54
2024-12-16 22:54:37,26.09, 100.81, 55
2024-12-16 22:54:42,26.06, 100.94, 54
2024-12-16 22:54:47,26.06, 100.94, 54
2024-12-16 22:54:52,26.06, 100.94, 55
2024-12-16 22:54:57,26.06, 101.06, 54
2024-12-16 22:55:02,26.06, 101.06, 55
2024-12-16 22:55:07,26.06, 100.94, 54
2024-12-16 22:55:12,26.06, 100.81, 55
2024-12-16 22:55:18,26.03, 100.87, 54
2024-12-16 22:55:23,26.06, 100.81, 56
2024-12-16 22:55:28,26.06, 100.75, 54
2024-12-16 22:55:33,26.06, 100.87, 55
2024-12-16 22:55:38,26.03, 100.81, 55
2024-12-16 22:55:43,26.03, 101.00, 54
2024-12-16 22:55:48,26.06, 100.81, 55
2024-12-16 22:55:53,26.00, 100.75, 54
2024-12-16 22:55:58,26.03, 100.75, 55
2024-12-16 22:56:03,26.00, 100.75, 56
2024-12-16 22:56:08,26.03, 100.62, 54
2024-12-16 22:56:13,26.00, 100.62, 55
2024-12-16 22:56:18,26.00, 100.62, 55
2024-12-16 22:56:23,26.00, 100.69, 54
2024-12-16 22:56:28,26.00, 100.62, 55
2024-12-16 22:56:33,26.03, 100.81, 54
2024-12-16 22:56:38,26.00, 100.69, 54
2024-12-16 22:56:43,26.03, 100.69, 56
2024-12-16 22:56:48,25.97, 100.69, 55
2024-12-16 22:56:53,26.00, 100.75, 54
2024-12-16 22:56:58,25.97, 100.81, 54
2024-12-16 22:57:04,25.97, 100.94, 55
2024-12-16 22:57:09,25.97, 101.06, 54
2024-12-16 22:57:14,26.00, 101.31, 54
2024-12-16 22:57:19,25.97, 101.31, 55
2024-12-16 22:57:24,25.97, 101.19, 54
2024-12-16 22:57:29,25.97, 101.12, 55
2024-12-16 22:57:34,25.97, 101.06, 55
2024-12-16 22:57:39,25.97, 101.12, 54
2024-12-16 22:57:44,25.97, 101.12, 54
2024-12-16 22:57:49,25.94, 101.19, 55
2024-12-16 22:57:54,25.97, 101.12, 54
2024-12-16 22:57:59,25.94, 101.12, 54
2024-12-16 22:58:04,25.94, 101.19, 56
2024-12-16 22:58:09,25.94, 101.06, 54
2024-12-16 22:58:14,25.91, 100.81, 54
2024-12-16 22:58:19,25.94, 100.81, 55
2024-12-16 22:58:24,25.91, 100.87, 54
2024-12-16 22:58:29,25.94, 100.81, 54
2024-12-16 22:58:34,25.87, 100.81, 55
2024-12-16 22:58:39,25.91, 100.87, 55
2024-12-16 22:58:44,25.91, 100.94, 55
2024-12-16 22:58:50,25.94, 101.06, 54
2024-12-16 22:58:55,25.94, 101.06, 54
2024-12-16 22:59:00,25.91, 101.06, 55
2024-12-16 22:59:05,25.94, 101.25, 55
2024-12-16 22:59:10,25.94, 101.37, 55
2024-12-16 22:59:15,25.94, 101.37, 54
2024-12-16 22:59:20,25.94, 101.44, 54
2024-12-16 22:59:25,25.94, 101.56, 54
2024-12-16 22:59:30,25.97, 101.56, 54
2024-12-16 22:59:35,26.00, 101.56, 55
2024-12-16 22:59:40,26.00, 101.62, 56
2024-12-16 22:59:45,26.00, 101.56, 55
2024-12-16 22:59:50,26.00, 101.56, 54
2024-12-16 22:59:55,25.94, 101.50, 54
2024-12-16 23:00:00,25.97, 101.50, 55
2024-12-16 23:00:05,25.97, 101.50, 54
2024-12-16 23:00:10,26.00, 101.50, 54
2024-12-16 23:00:15,25.97, 101.56, 54
2024-12-16 23:00:20,25.97, 101.94, 55
2024-12-16 23:00:25,25.97, 102.25, 56
2024-12-16 23:00:31,26.00, 102.56, 55
2024-12-16 23:00:36,25.94, 102.62, 54
2024-12-16 23:00:41,26.00, 102.69, 55
2024-12-16 23:00:46,25.97, 102.87, 56
2024-12-16 23:00:51,25.97, 102.62, 54
2024-12-16 23:00:56,26.00, 102.69, 54
2024-12-16 23:01:01,26.00, 102.62, 55
2024-12-16 23:01:06,26.00, 102.50, 56
2024-12-16 23:01:11,25.97, 102.44, 54
2024-12-16 23:01:16,26.00, 102.25, 55
2024-12-16 23:01:21,26.00, 102.25, 55
2024-12-16 23:01:26,25.97, 102.44, 55
2024-12-16 23:01:31,26.00, 102.62, 55
2024-12-16 23:01:36,26.00, 102.81, 55
2024-12-16 23:01:41,25.97, 102.81, 56
2024-12-16 23:01:46,26.00, 102.69, 55
2024-12-16 23:01:51,25.97, 102.62, 55
2024-12-16 23:01:56,25.97, 102.62, 56
2024-12-16 23:02:01,25.97, 102.50, 56
2024-12-16 23:02:06,25.97, 102.37, 56
2024-12-16 23:02:11,25.97, 102.25, 55
2024-12-16 23:02:17,25.97, 102.25, 55
2024-12-16 23:02:22,25.94, 102.25, 55
2024-12-16 23:02:27,25.97, 102.25, 55
2024-12-16 23:02:32,25.97, 102.37, 55
2024-12-16 23:02:37,25.94, 102.44, 55
2024-12-16 23:02:42,25.97, 102.50, 55
